Gene name,Gene stable ID
C19orf53,ENSG00000104979
SLC49A3,ENSG00000169026
HMG20A,ENSG00000140382
CC2D1A,ENSG00000132024
,ENSG00000260892
HNRNPA1P5,ENSG00000259512
CYP1A2,ENSG00000140505
,ENSG00000234648
,ENSG00000287991
,ENSG00000229402
,ENSG00000248416
BCL11B,ENSG00000127152
,ENSG00000272588
CPLX1,ENSG00000168993
,ENSG00000291285
SLC27A2,ENSG00000140284
,ENSG00000288591
,ENSG00000286682
SSX9P,ENSG00000290708
RPL7P39,ENSG00000243020
,ENSG00000260262
RNU6ATAC42P,ENSG00000221564
,ENSG00000286205
,ENSG00000198671
CSTF2,ENSG00000101811
WIF1,ENSG00000156076
MYL5,ENSG00000215375
TINF2,ENSG00000092330
GOLGA5P1,ENSG00000251215
,ENSG00000261765
RPL39P31,ENSG00000242176
DAB2,ENSG00000153071
,ENSG00000263311
DHODH,ENSG00000102967
RNU6-166P,ENSG00000207099
APOOP3,ENSG00000255700
LEMD3,ENSG00000174106
CCL25,ENSG00000131142
,ENSG00000249970
NDUFAF4P1,ENSG00000259467
RASSF6,ENSG00000169435
IREB2,ENSG00000136381
RNF31,ENSG00000092098
NOX1,ENSG00000007952
DHX38,ENSG00000140829
CUL2,ENSG00000108094
ACSBG2,ENSG00000130377
,ENSG00000276853
,ENSG00000279527
,ENSG00000279071
TCF19,ENSG00000224941
,ENSG00000280354
,ENSG00000279121
,ENSG00000279334
,ENSG00000280097
,ENSG00000278973
,ENSG00000280444
,ENSG00000279087
,ENSG00000279931
TAF1B,ENSG00000115750
SCARB1,ENSG00000073060
DDX6P1,ENSG00000225927
MOG,ENSG00000230885
CXCL8,ENSG00000169429
POPDC2,ENSG00000121577
EVC,ENSG00000072840
,ENSG00000269973
C15orf61,ENSG00000189227
GRHL1,ENSG00000134317
HNRNPA1P26,ENSG00000239345
NPM1P43,ENSG00000259440
,ENSG00000287741
HNRNPA1P27,ENSG00000233680
HCN4,ENSG00000138622
COX17,ENSG00000138495
NSA2P3,ENSG00000179031
XKRX,ENSG00000182489
OR2H4P,ENSG00000235401
BGN,ENSG00000182492
RPP21,ENSG00000242726
,ENSG00000259221
EDC3,ENSG00000179151
RNU6-244P,ENSG00000212330
MIR378D1,ENSG00000263631
RNA5SP158,ENSG00000222230
ANKRD9,ENSG00000156381
TLR10,ENSG00000174123
ARIH2,ENSG00000177479
MIR4309,ENSG00000266015
RN7SL546P,ENSG00000239224
RCOR1,ENSG00000089902
CFAP53P1,ENSG00000251515
RPL7P20,ENSG00000254252
RPLP0P9,ENSG00000229119
LINC01947,ENSG00000254130
CDH16,ENSG00000166589
,ENSG00000253713
,ENSG00000253469
,ENSG00000254365
,ENSG00000254297
MAGEA13P,ENSG00000183981
,ENSG00000253527
KRT8P6,ENSG00000214930
H2AQ1P,ENSG00000285989
,ENSG00000289264
FGF13,ENSG00000129682
,ENSG00000253357
,ENSG00000253660
TLR6,ENSG00000174130
,ENSG00000253947
MRPS18B,ENSG00000203624
KRT34,ENSG00000131737
,ENSG00000253065
,ENSG00000279739
FAM114A1,ENSG00000197712
RPL23AP11,ENSG00000230988
Y_RNA,ENSG00000202459
RNU6-1316P,ENSG00000206969
AMN,ENSG00000166126
TENM2,ENSG00000145934
,ENSG00000260476
KLF11,ENSG00000172059
MXRA7,ENSG00000182534
HCG25,ENSG00000233772
APOM,ENSG00000227567
,ENSG00000212558
RPL7AP7,ENSG00000233113
LY6G6C,ENSG00000206398
RRM2,ENSG00000171848
TRAF3,ENSG00000131323
CTDSPL2-DT,ENSG00000259595
MIR574,ENSG00000207944
SNORD79,ENSG00000251878
,ENSG00000232183
,ENSG00000237884
,ENSG00000270426
MIR504,ENSG00000207800
UBD,ENSG00000206513
TPM2P1,ENSG00000235975
,ENSG00000249056
GLRA2,ENSG00000101958
,ENSG00000269653
,ENSG00000268499
RN7SL663P,ENSG00000275132
IRF2,ENSG00000168310
RPL13AP,ENSG00000206519
ZNF311,ENSG00000169260
MAP2K5,ENSG00000137764
SPINT2,ENSG00000167642
BAIAP2,ENSG00000175866
C4B-AS1,ENSG00000233692
LAMP2,ENSG00000005893
HLA-F-AS1,ENSG00000230017
FLOT1,ENSG00000206480
PFDN6,ENSG00000224782
RNU6-927P,ENSG00000252008
MIR5188,ENSG00000265345
,ENSG00000274156
,ENSG00000271596
,ENSG00000274797
LETMD1,ENSG00000050426
C9,ENSG00000113600
PPP1R14A,ENSG00000167641
NPAS3,ENSG00000151322
RTL5,ENSG00000242732
GPM6B,ENSG00000046653
,ENSG00000275606
Metazoa_SRP,ENSG00000263491
SNORD32B,ENSG00000265926
Y_RNA,ENSG00000264218
,ENSG00000265138
,ENSG00000275415
,ENSG00000273764
,ENSG00000267748
,ENSG00000274401
7SK,ENSG00000265255
Y_RNA,ENSG00000263950
Metazoa_SRP,ENSG00000264417
Y_RNA,ENSG00000263833
,ENSG00000206647
U6,ENSG00000263467
MIR4261,ENSG00000265418
SNORD117,ENSG00000266419
RN7SL66P,ENSG00000264030
,ENSG00000206898
SNORD84,ENSG00000264591
Y_RNA,ENSG00000266841
,ENSG00000286037
SNORA38,ENSG00000266004
Y_RNA,ENSG00000200209
HPCAL1,ENSG00000115756
Y_RNA,ENSG00000266113
U6,ENSG00000263896
Y_RNA,ENSG00000264353
,ENSG00000269167
SNORD48,ENSG00000264086
SNORD52,ENSG00000265707
YIF1B,ENSG00000167645
U6,ENSG00000265351
Y_RNA,ENSG00000266410
5S_rRNA,ENSG00000266615
U1,ENSG00000265983
OR12D3,ENSG00000242022
OR12D2,ENSG00000227446
OR5V1,ENSG00000230742
OR11A1,ENSG00000234347
,ENSG00000289699
F12,ENSG00000131187
CIAO2B,ENSG00000166595
OR10C1,ENSG00000229412
OR2H1,ENSG00000232984
LINC02569,ENSG00000235801
RNU6-477P,ENSG00000206614
TAPBP,ENSG00000206281
SPDL1,ENSG00000040275
HLA-G,ENSG00000235680
SNORA80B,ENSG00000206633
,ENSG00000232789
,ENSG00000280323
PRAF2,ENSG00000243279
SPEG,ENSG00000072195
ZCCHC12,ENSG00000174460
CES2,ENSG00000172831
SMS,ENSG00000102172
UBDP1,ENSG00000233989
MAS1LP1,ENSG00000229889
MAS1L,ENSG00000228515
RPS17P1,ENSG00000223769
LINC02829,ENSG00000232356
HLA-L,ENSG00000241166
HLA-L,ENSG00000290331
ANAPC13,ENSG00000129055
HLA-V,ENSG00000223606
CSRNP2,ENSG00000110925
HLA-V,ENSG00000290350
MRPS15P1,ENSG00000259186
CNOT6LP1,ENSG00000230183
,ENSG00000203392
HNRNPA3P11,ENSG00000260689
APOM,ENSG00000226215
,ENSG00000274515
,ENSG00000259771
HSP90AB4P,ENSG00000282100
RNU7-194P,ENSG00000238721
,ENSG00000248521
PAK6-AS1,ENSG00000176753
SEPHS1,ENSG00000086475
CYP21A1P,ENSG00000231759
RPL35AP29,ENSG00000244540
DCX,ENSG00000077279
,ENSG00000249690
,ENSG00000278126
,ENSG00000279455
MAB21L2,ENSG00000181541
,ENSG00000287543
,ENSG00000290370
,ENSG00000256258
RNA5SP377,ENSG00000212154
RPS6P21,ENSG00000243499
ZBTB8OSP1,ENSG00000183432
HLA-J,ENSG00000234074
TMEM253,ENSG00000232070
SFSWAP,ENSG00000061936
RNA5SP168,ENSG00000252451
AK4P6,ENSG00000235606
,ENSG00000290442
PSMA4,ENSG00000041357
LRBA,ENSG00000198589
AMOTL2,ENSG00000114019
HCG22,ENSG00000229501
HCG22,ENSG00000292983
,ENSG00000229573
TRD-AS1,ENSG00000251002
DHX16,ENSG00000233049
WASF5P,ENSG00000225954
POLR2LP1,ENSG00000237545
PPP1R2P1,ENSG00000227435
RANP1,ENSG00000229038
,ENSG00000292996
ZBTB12,ENSG00000206366
OR12D1,ENSG00000249103
BAG6,ENSG00000096155
C6orf47,ENSG00000226531
C6orf47-AS1,ENSG00000225390
RNA5SP384,ENSG00000252424
GPANK1,ENSG00000232312
RPS29,ENSG00000213741
BEND7,ENSG00000165626
,ENSG00000253269
INSYN2B,ENSG00000204767
TKFC,ENSG00000149476
MIR378E,ENSG00000263831
,ENSG00000289702
DOCK2,ENSG00000134516
RPL32P29,ENSG00000244270
RN7SL1,ENSG00000276168
Y_RNA,ENSG00000252919
,ENSG00000265408
LRR1,ENSG00000165501
,ENSG00000280416
CES3,ENSG00000172828
,ENSG00000286143
,ENSG00000268896
MIR3132,ENSG00000265252
OBSL1,ENSG00000124006
,ENSG00000255933
RNA5SP378,ENSG00000200516
RNU6-1017P,ENSG00000200483
RHOQP1,ENSG00000258568
,ENSG00000278009
ULK1,ENSG00000177169
RPL36AL,ENSG00000165502
KCNMA1,ENSG00000156113
MGAT2,ENSG00000168282
DNAAF2,ENSG00000165506
Y_RNA,ENSG00000265738
CSNK2B,ENSG00000224398
TMEM108,ENSG00000144868
,ENSG00000258450
POLE2,ENSG00000100479
,ENSG00000280334
CYB561A3,ENSG00000162144
RN7SL543P,ENSG00000265918
CBFB,ENSG00000067955
C19orf33,ENSG00000167644
RNU6-1044P,ENSG00000207486
CDX4,ENSG00000131264
MORF4L1P6,ENSG00000233162
RPL7P53,ENSG00000237475
FTX,ENSG00000230590
,ENSG00000279283
PUS1,ENSG00000177192
LY6G5B,ENSG00000240433
FUT1,ENSG00000174951
SLC12A8,ENSG00000221955
SUCLA2P1,ENSG00000227754
KCNJ16,ENSG00000153822
,ENSG00000270764
HLA-DRB1,ENSG00000229074
,ENSG00000271482
RPL36P12,ENSG00000213361
RWDD4P1,ENSG00000244490
,ENSG00000242154
HSF4,ENSG00000102878
RNU6-1322P,ENSG00000201179
TRMT1,ENSG00000104907
,ENSG00000289360
KRT18P1,ENSG00000226462
,ENSG00000288914
SPDYE2B,ENSG00000173678
HLA-DPA1,ENSG00000228163
UTS2R,ENSG00000181408
TBC1D3E,ENSG00000278599
SPDYE5,ENSG00000170092
OR1A2,ENSG00000172150
TBC1D3C,ENSG00000278299
SPDYE9,ENSG00000262461
INHA,ENSG00000123999
SPDYE11,ENSG00000275976
,ENSG00000273568
KLHDC2,ENSG00000165516
MMP17,ENSG00000198598
RN7SKP213,ENSG00000222678
SPDYE13,ENSG00000286038
SPDYE15,ENSG00000286014
SPDYE16,ENSG00000185040
STK11IP,ENSG00000144589
,ENSG00000231197
SPDYE17,ENSG00000186645
UBE2G1,ENSG00000132388
,ENSG00000274373
TMEM273,ENSG00000204161
,ENSG00000256783
BAG6,ENSG00000228760
,ENSG00000256875
,ENSG00000280287
SPDYE18,ENSG00000205482
,ENSG00000279700
SPDYE1,ENSG00000136206
MIR6763,ENSG00000277052
LRCOL1,ENSG00000204583
,ENSG00000279246
P2RX2,ENSG00000187848
KCNAB3,ENSG00000170049
CPSF7,ENSG00000149532
,ENSG00000259360
FKBP1AP2,ENSG00000259691
TAF6,ENSG00000106290
,ENSG00000273958
CPLX3,ENSG00000213578
GOLGA6A,ENSG00000159289
SORBS1,ENSG00000095637
NAA38,ENSG00000183011
LY6G5B,ENSG00000241132
LY6G5C,ENSG00000237495
TBC1D3,ENSG00000274611
ULK3,ENSG00000140474
CLIP3,ENSG00000105270
PRKAA1,ENSG00000132356
NME3,ENSG00000103024
SLC4A3,ENSG00000114923
,ENSG00000241462
Metazoa_SRP,ENSG00000275680
,ENSG00000263938
ABHD16A,ENSG00000236063
TRIM37,ENSG00000108395
OPA1,ENSG00000198836
PSEN1,ENSG00000080815
,ENSG00000285043
THAP8,ENSG00000161277
,ENSG00000212567
RPL37,ENSG00000145592
,ENSG00000280023
POLR2I,ENSG00000105258
SNORD72,ENSG00000212296
CARD6,ENSG00000132357
SPMIP8,ENSG00000159648
RNU7-161P,ENSG00000253098
RPL26P19,ENSG00000226221
,ENSG00000234553
,ENSG00000228650
TBCB,ENSG00000105254
ATP5MKP1,ENSG00000231549
MAP3K1,ENSG00000095015
BMP2KL,ENSG00000204113
RAB11FIP1P1,ENSG00000228492
,ENSG00000271533
MIR421,ENSG00000202566
MIR374B,ENSG00000212027
MIR374C,ENSG00000283534
RN7SL648P,ENSG00000265727
,ENSG00000278421
,ENSG00000273974
,ENSG00000275254
,ENSG00000275625
MIR545,ENSG00000207820
MIR374A,ENSG00000199168
,ENSG00000277922
ZCCHC13,ENSG00000187969
,ENSG00000226515
RPS6P26,ENSG00000213269
TSIX,ENSG00000270641
SOCS1,ENSG00000185338
LNX2BP,ENSG00000291306
,ENSG00000291310
H2BW2,ENSG00000101812
RN7SL716P,ENSG00000263558
DNASE1,ENSG00000213918
GDPD1,ENSG00000153982
IL13RA1,ENSG00000131724
,ENSG00000267919
DNAJB6P3,ENSG00000231802
RPL23P4,ENSG00000223903
,ENSG00000234624
SNORA70B,ENSG00000206937
,ENSG00000285857
,ENSG00000271243
RPS29P10,ENSG00000226884
RNU6-1145P,ENSG00000206973
SDC1,ENSG00000115884
SETD9,ENSG00000155542
LY6G6F,ENSG00000240957
DRG1P1,ENSG00000235411
RNU7-113P,ENSG00000238735
SLC7A15P,ENSG00000232800
RNA5SP86,ENSG00000212171
LY6G6D,ENSG00000236902
RHOB,ENSG00000143878
Y_RNA,ENSG00000200829
,ENSG00000237016
,ENSG00000237617
RPL5P7,ENSG00000234415
,ENSG00000271151
LINC01960,ENSG00000260868
RPSAP24,ENSG00000235414
SNRPGP17,ENSG00000271063
YPEL2,ENSG00000175155
OLA1,ENSG00000138430
LY6G6E,ENSG00000235769
,ENSG00000254207
,ENSG00000288890
KRT18P16,ENSG00000235275
,ENSG00000275427
MIR3661,ENSG00000266751
MPIG6B,ENSG00000237459
,ENSG00000239615
,ENSG00000271248
,ENSG00000279504
CDKL3,ENSG00000006837
,ENSG00000281961
,ENSG00000286969
,ENSG00000255437
,ENSG00000253280
CAPNS1,ENSG00000126247
,ENSG00000280215
,ENSG00000253262
,ENSG00000279632
,ENSG00000282686
,ENSG00000282692
,ENSG00000278863
,ENSG00000260721
,ENSG00000256591
MIR4729,ENSG00000263857
RNU4-13P,ENSG00000200889
,ENSG00000287740
,ENSG00000253125
,ENSG00000280311
TNFSF13,ENSG00000161955
PXMP2,ENSG00000176894
,ENSG00000255076
RPL23AP54,ENSG00000240486
TMEM97P2,ENSG00000253866
BTF3P3,ENSG00000254272
PEBP4,ENSG00000134020
,ENSG00000249574
SAXO4,ENSG00000162148
GTF3C6P3,ENSG00000270196
,ENSG00000239182
PRR15,ENSG00000176532
TMEM30BP1,ENSG00000250995
ATXN2L,ENSG00000168488
ATP11C,ENSG00000101974
OR6R2P,ENSG00000273484
,ENSG00000256632
EIF4EP5,ENSG00000214366
TMSB4XP3,ENSG00000223437
,ENSG00000254160
MIR550A3,ENSG00000212024
S100A11P2,ENSG00000236592
,ENSG00000279919
TBX20,ENSG00000164532
,ENSG00000253189
RNA5SP379,ENSG00000201469
,ENSG00000256108
,ENSG00000285861
FBRSL1,ENSG00000112787
LINC03023,ENSG00000254026
,ENSG00000253510
CSPG4,ENSG00000173546
MDC1,ENSG00000206481
SNCA,ENSG00000145335
GFRA2,ENSG00000168546
,ENSG00000226063
GTF2I,ENSG00000263001
,ENSG00000270799
,ENSG00000259474
RN7SL65P,ENSG00000243770
OR10C1,ENSG00000206474
Y_RNA,ENSG00000201088
LRRC2P1,ENSG00000227180
HNRNPA1P39,ENSG00000237804
UBE2B,ENSG00000119048
,ENSG00000280414
SP9,ENSG00000217236
LY6G6C,ENSG00000228250
LIPC,ENSG00000166035
CIR1,ENSG00000138433
ZSCAN31,ENSG00000235109
DDAH2,ENSG00000225635
RPL30P13,ENSG00000229014
,ENSG00000257296
TSPAN19,ENSG00000231738
,ENSG00000265840
HLA-DPA1,ENSG00000206291
LRRC10B,ENSG00000204950
GPRC5C,ENSG00000170412
,ENSG00000279878
,ENSG00000256443
MIR6747,ENSG00000276102
TUT1,ENSG00000149016
SCRN3,ENSG00000144306
,ENSG00000279469
CDKN2AIPNL,ENSG00000237190
HSP90B1,ENSG00000166598
TMPOP1,ENSG00000235223
MTCO3P1,ENSG00000229710
,ENSG00000253811
HLA-N,ENSG00000236688
TRIM31,ENSG00000137397
,ENSG00000254575
,ENSG00000253456
,ENSG00000279204
,ENSG00000252458
SGCZ,ENSG00000185053
UBLCP1,ENSG00000164332
MTA2,ENSG00000149480
,ENSG00000282375
,ENSG00000254260
,ENSG00000253162
,ENSG00000236770
CD300LD,ENSG00000204345
CNOT7,ENSG00000198791
,ENSG00000262228
RFNG,ENSG00000169733
RNU4ATAC2P,ENSG00000221601
METTL24,ENSG00000053328
LINC01845,ENSG00000253298
IL12B,ENSG00000113302
STOML1,ENSG00000067221
,ENSG00000270760
ZNF468,ENSG00000204604
MAP7,ENSG00000135525
ATAT1,ENSG00000206488
RPA3P1,ENSG00000179997
,ENSG00000279884
RNU6-5P,ENSG00000206965
,ENSG00000237798
CLIC1,ENSG00000226417
BCL2L2-PABPN1,ENSG00000258643
VWA8P1,ENSG00000250289
U8,ENSG00000212249
RN7SKP251,ENSG00000276309
SUMO2P4,ENSG00000249183
CDC42BPB,ENSG00000198752
SLC30A5,ENSG00000145740
WDR62,ENSG00000075702
,ENSG00000255365
,ENSG00000251034
DUS1L,ENSG00000169718
WBP1LP3,ENSG00000253612
LINC02099,ENSG00000253490
EML3,ENSG00000149499
,ENSG00000250316
,ENSG00000286934
GIGYF2,ENSG00000204120
EGR3,ENSG00000179388
,ENSG00000291314
,ENSG00000289598
,ENSG00000258892
SRMP2,ENSG00000258485
IQSEC2,ENSG00000124313
TRMT5,ENSG00000126814
EBF2,ENSG00000221818
,ENSG00000258656
RNU6-398P,ENSG00000206870
RPL15P19,ENSG00000259545
SLC38A6,ENSG00000139974
MMRN1,ENSG00000138722
AP4E1,ENSG00000081014
,ENSG00000220986
SNORA50D,ENSG00000280894
CCNB1,ENSG00000134057
MSH5,ENSG00000227314
,ENSG00000287239
RN7SKP248,ENSG00000252087
,ENSG00000251401
TMSB4XP8,ENSG00000187653
,ENSG00000248984
,ENSG00000249049
,ENSG00000279013
KRT19P6,ENSG00000249891
,ENSG00000249052
ERICH1,ENSG00000104714
MTHFD2L,ENSG00000163738
MIR3652,ENSG00000284503
TDG,ENSG00000139372
,ENSG00000261026
VPS37A,ENSG00000155975
EREG,ENSG00000124882
TIMD4,ENSG00000145850
FASN,ENSG00000169710
NDUFA3,ENSG00000170906
AREG,ENSG00000109321
LINC01149,ENSG00000231836
HLA-F,ENSG00000237508
,ENSG00000228104
POU5F1,ENSG00000206454
APOOP1,ENSG00000270560
MSMO1,ENSG00000052802
,ENSG00000254246
MED7,ENSG00000155868
PAK3,ENSG00000077264
,ENSG00000216285
LRRK2,ENSG00000188906
LINC03021,ENSG00000277526
GARIN3,ENSG00000170613
,ENSG00000248235
,ENSG00000253980
,ENSG00000253653
EME2,ENSG00000197774
CSNK1G3,ENSG00000151292
IL20RA,ENSG00000016402
TCF12-DT,ENSG00000285331
STC1,ENSG00000159167
,ENSG00000287596
CPE,ENSG00000109472
TMEM30B,ENSG00000182107
ATP8B4,ENSG00000104043
FAM177A1,ENSG00000151327
PRPF31,ENSG00000105618
TRIM35,ENSG00000104228
SPATA33,ENSG00000167523
MIR578,ENSG00000207559
HADHAP1,ENSG00000251596
SCGB1D5P,ENSG00000248287
NOL8P1,ENSG00000248327
ALPK1,ENSG00000073331
KCNG4,ENSG00000168418
NGDN,ENSG00000129460
USP31,ENSG00000103404
,ENSG00000254193
,ENSG00000273876
MTND6P19,ENSG00000254384
OR2H2,ENSG00000227044
MAK16,ENSG00000198042
C6orf15,ENSG00000231624
,ENSG00000254964
ROM1,ENSG00000149489
GNL1,ENSG00000204590
AGER,ENSG00000229058
B3GAT3,ENSG00000149541
C16orf96,ENSG00000205832
RNU6-835P,ENSG00000252783
GPR65,ENSG00000140030
KCNK10,ENSG00000100433
SLC6A15,ENSG00000072041
PKD1L3,ENSG00000277481
,ENSG00000282759
HMBOX1,ENSG00000147421
ZNF185,ENSG00000147394
MANEA,ENSG00000172469
MSH5-SAPCD1,ENSG00000266442
,ENSG00000289973
NEK2P1,ENSG00000277367
NF1P7,ENSG00000278143
IL32,ENSG00000008517
,ENSG00000217060
KRT18P64,ENSG00000213211
POTEM,ENSG00000222036
DUTP5,ENSG00000216439
TPT1P6,ENSG00000214460
NT5E,ENSG00000135318
LIPC-AS1,ENSG00000259293
GANAB,ENSG00000089597
LOXL1,ENSG00000129038
,ENSG00000251286
RNU6-1252P,ENSG00000199924
USP46,ENSG00000109189
ITK,ENSG00000113263
,ENSG00000279033
,ENSG00000280407
KRT39,ENSG00000196859
IGDCC4,ENSG00000103742
LENG1,ENSG00000105617
,ENSG00000271793
RNU6-1239P,ENSG00000212612
,ENSG00000286614
,ENSG00000277128
KRTAP3-3,ENSG00000212899
NBEAP5,ENSG00000277710
KRTAP3-2,ENSG00000212900
,ENSG00000278594
KRTAP3-4P,ENSG00000226776
KRTAP3-1,ENSG00000212901
TMC4,ENSG00000167608
OR11H13P,ENSG00000196143
,ENSG00000271632
KRTAP1-5,ENSG00000221852
,ENSG00000277252
CDRT15P13,ENSG00000258781
NBEAP6,ENSG00000285990
KRTAP1-3,ENSG00000221880
,ENSG00000257310
TOMM40P1,ENSG00000277156
KRTAP1-1,ENSG00000188581
MIR151B,ENSG00000265154
MIR342,ENSG00000199082
KRTAP2-3,ENSG00000212724
,ENSG00000258904
MIR6764,ENSG00000283840
,ENSG00000259052
KRTAP2-4,ENSG00000213417
NMBR,ENSG00000135577
SLC25A29,ENSG00000197119
KRTAP2-5P,ENSG00000237230
,ENSG00000287602
KRTAP4-11,ENSG00000212721
PGBD1,ENSG00000137338
RPL21P14,ENSG00000242747
KRTAP4-12,ENSG00000213416
LINC02204,ENSG00000280639
,ENSG00000259362
,ENSG00000259740
KRTAP4-5,ENSG00000198271
,ENSG00000285253
KRTAP4-4,ENSG00000171396
PIK3R5,ENSG00000141506
,ENSG00000280068
,ENSG00000250820
,ENSG00000259528
THOC3,ENSG00000051596
LMAN1L,ENSG00000140506
,ENSG00000271118
,ENSG00000253604
,ENSG00000272256
NRM,ENSG00000137404
,ENSG00000275461
,ENSG00000249213
FUT10,ENSG00000172728
TMEM192,ENSG00000170088
,ENSG00000258504
MIR345,ENSG00000198984
RN7SL523P,ENSG00000243976
SLC25A47,ENSG00000140107
U6,ENSG00000264951
SAPCD1,ENSG00000234951
RNU4-87P,ENSG00000200974
,ENSG00000272297
RNU6-1055P,ENSG00000212387
SAPCD1-AS1,ENSG00000235765
,ENSG00000253610
VWA7,ENSG00000223757
FAT1,ENSG00000083857
UNC5D,ENSG00000156687
,ENSG00000258666
,ENSG00000248596
MTND5P40,ENSG00000259593
WARS1,ENSG00000140105
MNS1,ENSG00000138587
,ENSG00000270989
SIMC1,ENSG00000170085
MBOAT7,ENSG00000125505
VARS1,ENSG00000224264
BTN1A1,ENSG00000124557
OR1A1,ENSG00000172146
GALK2,ENSG00000156958
CORO6,ENSG00000167549
AK9,ENSG00000155085
,ENSG00000287169
RNU7-106P,ENSG00000238842
RPS7P6,ENSG00000215278
,ENSG00000230291
CLRN2,ENSG00000249581
RN7SKP261,ENSG00000222880
PTPRQ,ENSG00000139304
LAP3,ENSG00000002549
CXXC1P1,ENSG00000290641
BRCC3P1,ENSG00000251667
KIAA1191,ENSG00000122203
TAFAZZIN,ENSG00000102125
MRPL49P2,ENSG00000253934
AKIRIN1P1,ENSG00000257786
,ENSG00000280147
,ENSG00000257429
Y_RNA,ENSG00000264887
OTOGL,ENSG00000165899
LSM2,ENSG00000225998
H3C6,ENSG00000274750
TAAR1,ENSG00000146399
POLN,ENSG00000130997
,ENSG00000254875
MSR1,ENSG00000038945
C6orf52,ENSG00000137434
TSEN34,ENSG00000170892
GTF2IRD2,ENSG00000196275
PSMB9,ENSG00000243594
TIAM2,ENSG00000146426
NEU1,ENSG00000227129
KRT40,ENSG00000204889
OR4D1,ENSG00000141194
,ENSG00000275567
,ENSG00000255627
ATG9B,ENSG00000181652
C6orf47-AS1,ENSG00000224835
TRIM16,ENSG00000221926
HCG4B,ENSG00000220391
OAS1,ENSG00000089127
B3GALT4,ENSG00000206285
COX6B1P5,ENSG00000249047
MXD4,ENSG00000123933
OR2N1P,ENSG00000233506
OR2H1,ENSG00000206516
,ENSG00000223660
RPS9,ENSG00000170889
ZDHHC20P1,ENSG00000228371
PPP1R10,ENSG00000206489
SLC44A4,ENSG00000229077
RPL32P1,ENSG00000233972
HLA-DQA1,ENSG00000225890
GBX1,ENSG00000164900
MIR4800,ENSG00000284276
FOXL3,ENSG00000248767
ZFYVE28,ENSG00000159733
SEM1,ENSG00000127922
ARL10,ENSG00000175414
MIR1271,ENSG00000221464
NOP16,ENSG00000048162
BUB1P1,ENSG00000270778
CLRN3,ENSG00000180745
DNAJB6P2,ENSG00000251203
PRR3,ENSG00000223766
PTPRE,ENSG00000132334
DPYSL2,ENSG00000092964
RPL32P1,ENSG00000233194
CSNK2B,ENSG00000206406
MARK2P10,ENSG00000227284
,ENSG00000251802
DPY19L1,ENSG00000173852
MUC21,ENSG00000223590
MCCD1P1,ENSG00000226940
,ENSG00000235498
HIGD2A,ENSG00000146066
UBD,ENSG00000224654
CHRNA3,ENSG00000080644
RPL13AP,ENSG00000224146
,ENSG00000285089
CLTB,ENSG00000175416
EHMT2,ENSG00000238134
,ENSG00000258521
,ENSG00000224579
HCG25,ENSG00000231037
,ENSG00000258581
,ENSG00000269524
,ENSG00000235081
,ENSG00000249189
SERPINA2,ENSG00000258597
LILRB5,ENSG00000105609
YY1,ENSG00000100811
,ENSG00000251148
RN7SL589P,ENSG00000239247
INTS5,ENSG00000185085
GPANK1,ENSG00000223932
SPICP5,ENSG00000249077
,ENSG00000248399
,ENSG00000251229
PMPCAP1,ENSG00000248817
,ENSG00000287392
,ENSG00000255432
,ENSG00000280056
ZNF29P,ENSG00000108452
MIR548N,ENSG00000221669
C11orf98,ENSG00000278615
GRID2,ENSG00000152208
WNT2,ENSG00000105989
,ENSG00000280139
ZNF286A,ENSG00000187607
FAF2,ENSG00000113194
,ENSG00000224092
HOMEZ,ENSG00000290292
CSKMT,ENSG00000214756
SMARCA2,ENSG00000080503
,ENSG00000275569
PELI2,ENSG00000139946
SNORA57,ENSG00000206597
,ENSG00000286390
UQCC3,ENSG00000204922
ASZ1,ENSG00000154438
RPL21P113,ENSG00000241640
,ENSG00000261606
,ENSG00000232259
,ENSG00000287427
GPR156,ENSG00000175697
MKI67,ENSG00000148773
RNU6-1307P,ENSG00000212314
,ENSG00000240296
UBXN1,ENSG00000162191
SLC10A1,ENSG00000100652
DNAAF4,ENSG00000256061
LILRB2,ENSG00000131042
UNC5A,ENSG00000113763
,ENSG00000287152
OAS3,ENSG00000111331
,ENSG00000288110
,ENSG00000278256
HSPA8P13,ENSG00000253425
MTND1P19,ENSG00000251449
RACK1P3,ENSG00000249239
,ENSG00000254309
,ENSG00000248750
CGGBP1,ENSG00000163320
,ENSG00000253746
,ENSG00000250908
RNA5SP164,ENSG00000252342
ATOH1,ENSG00000172238
SLC25A37,ENSG00000147454
SMARCAD1-DT,ENSG00000246541
HMGB3P15,ENSG00000250897
SMARCAD1,ENSG00000163104
,ENSG00000221060
SMOC1,ENSG00000198732
ZNF654,ENSG00000175105
HK3,ENSG00000160883
HLA-U,ENSG00000226354
OR12D1,ENSG00000248182
LINC02829,ENSG00000228370
HLA-Z,ENSG00000225459
,ENSG00000253899
DIP2C,ENSG00000151240
,ENSG00000235952
ABHD16A,ENSG00000224552
,ENSG00000253571
PRRT1,ENSG00000206331
MBOAT4,ENSG00000177669
,ENSG00000279409
RNU6ATAC6P,ENSG00000221059
ANKRD49P4,ENSG00000214684
,ENSG00000237974
CFTR-AS1,ENSG00000232661
,ENSG00000234001
,ENSG00000083622
RMDN3,ENSG00000137824
